url_pos	chrom	start	end	CF	edgeR.logFC	minlog10pval	medlog10pval	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	genic	Intergenic	Promoter	fiveUTR	threeUTR	Exon	Intron	downstream	distal_intergenic
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4401801-4404000	chr1	4402801	4403000	5	2.9971051430138704	4.414759406747515	4.414759406747515	Distal Intergenic	chr1	4472111	4484744	12634	+	uc001alj.2	-69111	ENSG00000235054	LOC284661	uncharacterized LOC284661	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4484001-4486200	chr1	4485001	4485200	6	2.898501650259956	5.051623449271089	5.051623449271089	Downstream (<1kb)	chr1	4472111	4484744	12634	+	uc001alj.2	12890	ENSG00000235054	LOC284661	uncharacterized LOC284661	0	1	0	0	0	0	0	1	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4490201-4492400	chr1	4491201	4491400	2	3.2789018412301654	3.5694361464955398	3.5694361464955398	Distal Intergenic	chr1	4472111	4484744	12634	+	uc001alj.2	19090	ENSG00000235054	LOC284661	uncharacterized LOC284661	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4661801-4664000	chr1	4662801	4663000	7	2.601847319688416	4.184680540637105	4.184680540637105	Distal Intergenic	chr1	4715105	4837854	122750	+	uc001alm.1	-52105	ENSG00000196581	AJAP1	adherens junctions associated protein 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4674601-4676800	chr1	4675601	4675800	4	2.892799658683235	3.9679659496258117	3.9679659496258117	Distal Intergenic	chr1	4715105	4837854	122750	+	uc001alm.1	-39305	ENSG00000196581	AJAP1	adherens junctions associated protein 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4700001-4702400	chr1	4701001	4701400	9	2.655254494149142	5.201801096305807	4.451443289792537	Distal Intergenic	chr1	4715105	4837854	122750	+	uc001alm.1	-13705	ENSG00000196581	AJAP1	adherens junctions associated protein 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4702601-4705000	chr1	4703601	4704000	5	2.806771038771379	4.190819003887026	3.7321542336082194	Distal Intergenic	chr1	4715105	4837854	122750	+	uc001alm.1	-11105	ENSG00000196581	AJAP1	adherens junctions associated protein 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4712201-4714400	chr1	4713201	4713400	4	1.6053915874244304	4.141374645295563	4.141374645295563	Distal Intergenic	chr1	4715105	4837854	122750	+	uc001alm.1	-1705	ENSG00000196581	AJAP1	adherens junctions associated protein 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4721201-4724000	chr1	4722201	4723000	15	2.0317211363611527	5.742876552298067	5.148692383280206	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	7096	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4728801-4731000	chr1	4729801	4730000	2	2.5046502119432197	3.4145988778028005	3.4145988778028005	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	14696	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4730801-4733000	chr1	4731801	4732000	3	1.9179160281744294	4.615960988886249	4.615960988886249	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	16696	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4732201-4734600	chr1	4733201	4733600	3	2.891808523073768	4.190819003887026	3.913996987439824	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	18096	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4733401-4736000	chr1	4734401	4735000	12	2.1331869356529944	5.977268444250976	4.401860467465409	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	19296	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4735801-4738000	chr1	4736801	4737000	4	1.4028995484104545	3.4620274134272773	3.4620274134272773	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	21696	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4743201-4746000	chr1	4744201	4745000	10	2.5354524356248542	5.213929214265045	3.886947320238724	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	29096	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4745201-4747400	chr1	4746201	4746400	4	1.7563499216734677	3.4606875900452745	3.4606875900452745	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	31096	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4753001-4755400	chr1	4754001	4754400	10	2.0834731164913336	4.949255629308347	4.300695551495141	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	38896	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4759201-4761400	chr1	4760201	4760400	3	1.3072094279971964	3.4118785718399356	3.4118785718399356	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	45096	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4765201-4768000	chr1	4766201	4767000	18	2.35145269353033	6.640529170532939	4.703323722869538	Intron (uc001alm.1/55966, intron 1 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	51096	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4772601-4774800	chr1	4773601	4773800	4	1.5219174184064426	3.517441471614024	3.517441471614024	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	58496	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4781001-4783800	chr1	4782001	4782800	21	1.7456080191121495	4.509402740101976	3.7911996989491468	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	66896	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4784001-4786400	chr1	4785001	4785400	7	1.620329793241038	4.172565679405305	4.124887583879656	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	69896	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4786401-4788600	chr1	4787401	4787600	6	1.696993843532081	3.7087188799829227	3.7087188799829227	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	72296	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4798201-4800400	chr1	4799201	4799400	7	1.6016835393903273	3.560919865231108	3.560919865231108	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	84096	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4801201-4803600	chr1	4802201	4802600	6	2.750029144263281	4.414759406747515	3.6742507793973083	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	87096	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4802401-4804800	chr1	4803401	4803800	10	1.6723865616594213	4.421452180416403	3.9340776236591064	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	88296	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4803801-4806000	chr1	4804801	4805000	6	2.073875014049154	3.741027501163023	3.741027501163023	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	89696	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4804801-4807200	chr1	4805801	4806200	8	2.39867546134439	5.089153463254854	3.71683113446627	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	90696	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4805601-4808200	chr1	4806601	4807200	10	1.8349691023018988	5.77383418806144	4.523796286374911	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	91496	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4806601-4809000	chr1	4807601	4808000	9	1.7233704349743593	5.254234120355258	4.823642555919415	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	92496	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4810001-4812400	chr1	4811001	4811400	11	2.4080554394464047	4.694121759435872	4.038890572092994	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	95896	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4817601-4820200	chr1	4818601	4819200	13	2.612607154120604	5.703871056371704	4.112204397493004	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	103496	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4818801-4821200	chr1	4819801	4820200	8	2.368760927480922	6.2685510363971915	5.589120008999638	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	104696	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4819801-4823000	chr1	4820801	4822000	13	2.9341915456247487	7.155348351513283	3.9679659496258117	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	105696	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4825801-4828000	chr1	4826801	4827000	2	3.4029283986797854	5.07601704235311	5.07601704235311	Intron (uc001alm.1/55966, intron 2 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	111696	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4832601-4835400	chr1	4833601	4834400	14	2.2334548172789974	4.486949797002293	4.03848407065054	Intron (uc001alm.1/55966, intron 4 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	118496	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:4837601-4839800	chr1	4838601	4838800	2	2.601737180089904	4.184680540637105	4.184680540637105	Intron (uc001aln.3/55966, intron 5 of 5)	chr1	4715105	4837854	122750	+	uc001alm.1	123496	ENSG00000196581	AJAP1	adherens junctions associated protein 1	1	0	0	0	0	0	1	1	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:5035801-5038200	chr1	5036801	5037200	14	1.976744304383724	4.266724955696783	4.1694042025122	Distal Intergenic	chr1	4715105	4837854	122750	+	uc001alm.1	321696	ENSG00000196581	AJAP1	adherens junctions associated protein 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:5532201-5534600	chr1	5533201	5533600	14	2.8000095778471876	4.634346000048768	3.794321344300435	Distal Intergenic	chr1	5624131	5624203	73	+	uc021ofm.1	-90531	ENSG00000264341	MIR4417	microRNA 4417	0	1	0	0	0	0	0	0	1
